func,v
I,f,0.000165823
I,f,0.000150538
I,f,0.000134855
I,f,0.000118776
I,f,0.0001023
I,f,8.54268e-05
I,f,6.81566e-05
I,f,5.04893e-05
I,f,3.24251e-05
I,f,1.39638e-05
I,f,0
I,f,1.6683e-05
I,f,3.51442e-05
I,f,5.32085e-05
I,f,7.08757e-05
I,f,8.8146e-05
I,f,0.000105019
I,f,0.000121495
I,f,0.000137575
I,f,0.000153257
I,f,0.000168542
I,f,0.00018343
I,f,0.000197921
I,f,0.000212015
I,f,0.000225712
I,f,0.000239012
I,f,0.000251915
I,f,0.000264421
I,f,0.00027653
I,f,0.000288242
I,f,0.000299557
I,f,0.000310475
I,f,0.000320996
I,f,0.00033112
I,f,0.000340847
I,f,0.000350177
I,f,0.00035911
I,f,0.000367646
I,f,0.000375785
I,f,0.000383526
I,f,0.000390871
I,f,0.000397819
I,f,0.00040437
I,f,0.000410524
I,f,0.00041628
I,f,0.00042164
I,f,0.000426603
I,f,0.000431168
I,f,0.000435337
I,f,0.000439109
I,f,0.000442483
I,f,0.000445461
I,f,0.000448042
I,f,0.000450225
I,f,0.000452012
I,f,0.000453401
I,f,0.000454394
I,f,0.000454989
I,f,0.000455188
I,f,0.000454989
I,f,0.000454394
I,f,0.000453401
I,f,0.000452012
I,f,0.000450225
I,f,0.000448042
I,f,0.000445461
I,f,0.000442483
I,f,0.000439109
I,f,0.000435337
I,f,0.000431168
I,f,0.000426603
I,f,0.00042164
I,f,0.00041628
I,f,0.000410524
I,f,0.00040437
I,f,0.000397819
I,f,0.000390871
I,f,0.000383526
I,f,0.000375785
I,f,0.000367646
I,f,0.00035911
I,f,0.000350177
I,f,0.000340847
I,f,0.00033112
I,f,0.000320996
I,f,0.000310475
I,f,0.000299557
I,f,0.000288242
I,f,0.00027653
I,f,0.000264421
I,f,0.000251915
I,f,0.000239012
I,f,0.000225712
I,f,0.000212015
I,f,0.000197921
I,f,0.00018343
I,f,0.000168542
I,f,0.000153257
I,f,0.000137575
I,f,0.000121495
I,f,0.000105019
I,f,8.8146e-05
I,f,7.08757e-05
I,f,5.32085e-05
I,f,3.51442e-05
I,f,1.6683e-05
I,f,0
I,f,1.83145e-05
I,f,3.67757e-05
I,f,5.484e-05
I,f,7.25072e-05
I,f,8.97775e-05
I,f,0.000106651
I,f,0.000123127
I,f,0.000139206
I,f,0.000154888
I,f,0.000170173
I,f,0.000185061
I,f,0.000199553
I,f,0.000213647
I,f,0.000227344
I,f,0.000240644
I,f,0.000253547
I,f,0.000266053
I,f,0.000278162
I,f,0.000289874
I,f,0.000301189
I,f,0.000312107
I,f,0.000322628
I,f,0.000332752
I,f,0.000342479
I,f,0.000351808
I,f,0.000360741
I,f,0.000369277
I,f,0.000377416
I,f,0.000385158
I,f,0.000392503
I,f,0.00039945
I,f,0.000406001
I,f,0.000412155
I,f,0.000417912
I,f,0.000423272
I,f,0.000428234
I,f,0.0004328
I,f,0.000436969
I,f,0.00044074
I,f,0.000444115
I,f,0.000447092
I,f,0.000449673
I,f,0.000451857
I,f,0.000453643
I,f,0.000455033
I,f,0.000456025
I,f,0.000456621
I,f,0.000456819
I,f,0.000456621
I,f,0.000456025
I,f,0.000455033
I,f,0.000453643
I,f,0.000451857
I,f,0.000449673
I,f,0.000447092
I,f,0.000444115
I,f,0.00044074
I,f,0.000436969
I,f,0.0004328
I,f,0.000428234
I,f,0.000423272
I,f,0.000417912
I,f,0.000412155
I,f,0.000406001
I,f,0.00039945
I,f,0.000392503
I,f,0.000385158
I,f,0.000377416
I,f,0.000369277
I,f,0.000360741
I,f,0.000351808
I,f,0.000342479
I,f,0.000332752
I,f,0.000322628
I,f,0.000312107
I,f,0.000301189
I,f,0.000289874
I,f,0.000278162
I,f,0.000266053
I,f,0.000253547
I,f,0.000240644
I,f,0.000227344
I,f,0.000213647
I,f,0.000199553
I,f,0.000185061
I,f,0.000170173
I,f,0.000154888
I,f,0.000139206
I,f,0.000123127
I,f,0.000106651
I,f,8.97775e-05
I,f,7.25072e-05
I,f,5.484e-05
I,f,3.67757e-05
I,f,1.83145e-05
I,f,0
I,f,1.88583e-05
I,f,3.73196e-05
I,f,5.53838e-05
I,f,7.30511e-05
I,f,9.03213e-05
I,f,0.000107195
I,f,0.000123671
I,f,0.00013975
I,f,0.000155432
I,f,0.000170717
I,f,0.000185605
I,f,0.000200096
I,f,0.00021419
I,f,0.000227888
I,f,0.000241188
I,f,0.000254091
I,f,0.000266597
I,f,0.000278706
I,f,0.000290418
I,f,0.000301733
I,f,0.000312651
I,f,0.000323172
I,f,0.000333296
I,f,0.000343022
I,f,0.000352352
I,f,0.000361285
I,f,0.000369821
I,f,0.00037796
I,f,0.000385702
I,f,0.000393047
I,f,0.000399994
I,f,0.000406545
I,f,0.000412699
I,f,0.000418456
I,f,0.000423815
I,f,0.000428778
I,f,0.000433344
I,f,0.000437512
I,f,0.000441284
I,f,0.000444659
I,f,0.000447636
I,f,0.000450217
I,f,0.000452401
I,f,0.000454187
I,f,0.000455577
I,f,0.000456569
I,f,0.000457165
I,f,0.000457363
I,f,0.000457165
I,f,0.000456569
I,f,0.000455577
I,f,0.000454187
I,f,0.000452401
I,f,0.000450217
I,f,0.000447636
I,f,0.000444659
I,f,0.000441284
I,f,0.000437512
I,f,0.000433344
I,f,0.000428778
I,f,0.000423815
I,f,0.000418456
I,f,0.000412699
I,f,0.000406545
I,f,0.000399994
I,f,0.000393047
I,f,0.000385702
I,f,0.00037796
I,f,0.000369821
I,f,0.000361285
I,f,0.000352352
I,f,0.000343022
I,f,0.000333296
I,f,0.000323172
I,f,0.000312651
I,f,0.000301733
I,f,0.000290418
I,f,0.000278706
I,f,0.000266597
I,f,0.000254091
I,f,0.000241188
I,f,0.000227888
I,f,0.00021419
I,f,0.000200096
I,f,0.000185605
I,f,0.000170717
I,f,0.000155432
I,f,0.00013975
I,f,0.000123671
I,f,0.000107195
I,f,9.03213e-05
I,f,7.30511e-05
I,f,5.53838e-05
I,f,3.73196e-05
I,f,1.88583e-05
I,f,0
I,f,1.83145e-05
I,f,3.67757e-05
I,f,5.484e-05
I,f,7.25072e-05
I,f,8.97775e-05
I,f,0.000106651
I,f,0.000123127
I,f,0.000139206
I,f,0.000154888
I,f,0.000170173
I,f,0.000185061
I,f,0.000199553
I,f,0.000213647
I,f,0.000227344
I,f,0.000240644
I,f,0.000253547
I,f,0.000266053
I,f,0.000278162
I,f,0.000289874
I,f,0.000301189
I,f,0.000312107
I,f,0.000322628
I,f,0.000332752
I,f,0.000342479
I,f,0.000351808
I,f,0.000360741
I,f,0.000369277
I,f,0.000377416
I,f,0.000385158
I,f,0.000392503
I,f,0.00039945
I,f,0.000406001
I,f,0.000412155
I,f,0.000417912
I,f,0.000423272
I,f,0.000428234
I,f,0.0004328
I,f,0.000436969
I,f,0.00044074
I,f,0.000444115
I,f,0.000447092
I,f,0.000449673
I,f,0.000451857
I,f,0.000453643
I,f,0.000455033
I,f,0.000456025
I,f,0.000456621
I,f,0.000456819
I,f,0.000456621
I,f,0.000456025
I,f,0.000455033
I,f,0.000453643
I,f,0.000451857
I,f,0.000449673
I,f,0.000447092
I,f,0.000444115
I,f,0.00044074
I,f,0.000436969
I,f,0.0004328
I,f,0.000428234
I,f,0.000423272
I,f,0.000417912
I,f,0.000412155
I,f,0.000406001
I,f,0.00039945
I,f,0.000392503
I,f,0.000385158
I,f,0.000377416
I,f,0.000369277
I,f,0.000360741
I,f,0.000351808
I,f,0.000342479
I,f,0.000332752
I,f,0.000322628
I,f,0.000312107
I,f,0.000301189
I,f,0.000289874
I,f,0.000278162
I,f,0.000266053
I,f,0.000253547
I,f,0.000240644
I,f,0.000227344
I,f,0.000213647
I,f,0.000199553
I,f,0.000185061
I,f,0.000170173
I,f,0.000154888
I,f,0.000139206
I,f,0.000123127
I,f,0.000106651
I,f,8.97775e-05
I,f,7.25072e-05
I,f,5.484e-05
I,f,3.67757e-05
I,f,1.83145e-05
I,f,0
I,f,1.6683e-05
I,f,3.51442e-05
I,f,5.32085e-05
I,f,7.08757e-05
I,f,8.8146e-05
I,f,0.000105019
I,f,0.000121495
I,f,0.000137575
I,f,0.000153257
I,f,0.000168542
I,f,0.00018343
I,f,0.000197921
I,f,0.000212015
I,f,0.000225712
I,f,0.000239012
I,f,0.000251915
I,f,0.000264421
I,f,0.00027653
I,f,0.000288242
I,f,0.000299557
I,f,0.000310475
I,f,0.000320996
I,f,0.00033112
I,f,0.000340847
I,f,0.000350177
I,f,0.00035911
I,f,0.000367646
I,f,0.000375785
I,f,0.000383526
I,f,0.000390871
I,f,0.000397819
I,f,0.00040437
I,f,0.000410524
I,f,0.00041628
I,f,0.00042164
I,f,0.000426603
I,f,0.000431168
I,f,0.000435337
I,f,0.000439109
I,f,0.000442483
I,f,0.000445461
I,f,0.000448042
I,f,0.000450225
I,f,0.000452012
I,f,0.000453401
I,f,0.000454394
I,f,0.000454989
I,f,0.000455188
I,f,0.000454989
I,f,0.000454394
I,f,0.000453401
I,f,0.000452012
I,f,0.000450225
I,f,0.000448042
I,f,0.000445461
I,f,0.000442483
I,f,0.000439109
I,f,0.000435337
I,f,0.000431168
I,f,0.000426603
I,f,0.00042164
I,f,0.00041628
I,f,0.000410524
I,f,0.00040437
I,f,0.000397819
I,f,0.000390871
I,f,0.000383526
I,f,0.000375785
I,f,0.000367646
I,f,0.00035911
I,f,0.000350177
I,f,0.000340847
I,f,0.00033112
I,f,0.000320996
I,f,0.000310475
I,f,0.000299557
I,f,0.000288242
I,f,0.00027653
I,f,0.000264421
I,f,0.000251915
I,f,0.000239012
I,f,0.000225712
I,f,0.000212015
I,f,0.000197921
I,f,0.00018343
I,f,0.000168542
I,f,0.000153257
I,f,0.000137575
I,f,0.000121495
I,f,0.000105019
I,f,8.8146e-05
I,f,7.08757e-05
I,f,5.32085e-05
I,f,3.51442e-05
I,f,1.6683e-05
I,f,0
I,f,1.39638e-05
I,f,3.24251e-05
I,f,5.04893e-05
I,f,6.81566e-05
I,f,8.54268e-05
I,f,0.0001023
I,f,0.000118776
I,f,0.000134855
I,f,0.000150538
I,f,0.000165823
I,f,0.000180711
I,f,0.000195202
I,f,0.000209296
I,f,0.000222993
I,f,0.000236293
I,f,0.000249196
I,f,0.000261702
I,f,0.000273811
I,f,0.000285523
I,f,0.000296838
I,f,0.000307756
I,f,0.000318277
I,f,0.000328401
I,f,0.000338128
I,f,0.000347458
I,f,0.000356391
I,f,0.000364927
I,f,0.000373065
I,f,0.000380807
I,f,0.000388152
I,f,0.0003951
I,f,0.000401651
I,f,0.000407804
I,f,0.000413561
I,f,0.000418921
I,f,0.000423884
I,f,0.000428449
I,f,0.000432618
I,f,0.00043639
I,f,0.000439764
I,f,0.000442742
I,f,0.000445322
I,f,0.000447506
I,f,0.000449293
I,f,0.000450682
I,f,0.000451675
I,f,0.00045227
I,f,0.000452469
I,f,0.00045227
I,f,0.000451675
I,f,0.000450682
I,f,0.000449293
I,f,0.000447506
I,f,0.000445322
I,f,0.000442742
I,f,0.000439764
I,f,0.00043639
I,f,0.000432618
I,f,0.000428449
I,f,0.000423884
I,f,0.000418921
I,f,0.000413561
I,f,0.000407804
I,f,0.000401651
I,f,0.0003951
I,f,0.000388152
I,f,0.000380807
I,f,0.000373065
I,f,0.000364927
I,f,0.000356391
I,f,0.000347458
I,f,0.000338128
I,f,0.000328401
I,f,0.000318277
I,f,0.000307756
I,f,0.000296838
I,f,0.000285523
I,f,0.000273811
I,f,0.000261702
I,f,0.000249196
I,f,0.000236293
I,f,0.000222993
I,f,0.000209296
I,f,0.000195202
I,f,0.000180711
I,f,0.000165823
I,f,0.000150538
I,f,0.000134855
I,f,0.000118776
I,f,0.0001023
I,f,8.54268e-05
I,f,6.81566e-05
I,f,5.04893e-05
I,f,3.24251e-05
I,f,1.39638e-05
I,f,0
I,f,1.0157e-05
I,f,2.86182e-05
I,f,4.66825e-05
I,f,6.43497e-05
I,f,8.162e-05
I,f,9.84932e-05
I,f,0.000114969
I,f,0.000131049
I,f,0.000146731
I,f,0.000162016
I,f,0.000176904
I,f,0.000191395
I,f,0.000205489
I,f,0.000219186
I,f,0.000232486
I,f,0.000245389
I,f,0.000257895
I,f,0.000270004
I,f,0.000281716
I,f,0.000293031
I,f,0.000303949
I,f,0.00031447
I,f,0.000324594
I,f,0.000334321
I,f,0.000343651
I,f,0.000352584
I,f,0.00036112
I,f,0.000369259
I,f,0.000377
I,f,0.000384345
I,f,0.000391293
I,f,0.000397844
I,f,0.000403998
I,f,0.000409754
I,f,0.000415114
I,f,0.000420077
I,f,0.000424642
I,f,0.000428811
I,f,0.000432583
I,f,0.000435957
I,f,0.000438935
I,f,0.000441516
I,f,0.000443699
I,f,0.000445486
I,f,0.000446875
I,f,0.000447868
I,f,0.000448463
I,f,0.000448662
I,f,0.000448463
I,f,0.000447868
I,f,0.000446875
I,f,0.000445486
I,f,0.000443699
I,f,0.000441516
I,f,0.000438935
I,f,0.000435957
I,f,0.000432583
I,f,0.000428811
I,f,0.000424642
I,f,0.000420077
I,f,0.000415114
I,f,0.000409754
I,f,0.000403998
I,f,0.000397844
I,f,0.000391293
I,f,0.000384345
I,f,0.000377
I,f,0.000369259
I,f,0.00036112
I,f,0.000352584
I,f,0.000343651
I,f,0.000334321
I,f,0.000324594
I,f,0.00031447
I,f,0.000303949
I,f,0.000293031
I,f,0.000281716
I,f,0.000270004
I,f,0.000257895
I,f,0.000245389
I,f,0.000232486
I,f,0.000219186
I,f,0.000205489
I,f,0.000191395
I,f,0.000176904
I,f,0.000162016
I,f,0.000146731
I,f,0.000131049
I,f,0.000114969
I,f,9.84932e-05
I,f,8.162e-05
I,f,6.43497e-05
I,f,4.66825e-05
I,f,2.86182e-05
I,f,1.0157e-05
I,f,0
I,f,5.26249e-06
I,f,2.37238e-05
I,f,4.1788e-05
I,f,5.94553e-05
I,f,7.67255e-05
I,f,9.35987e-05
I,f,0.000110075
I,f,0.000126154
I,f,0.000141836
I,f,0.000157121
I,f,0.000172009
I,f,0.000186501
I,f,0.000200595
I,f,0.000214292
I,f,0.000227592
I,f,0.000240495
I,f,0.000253001
I,f,0.00026511
I,f,0.000276822
I,f,0.000288137
I,f,0.000299055
I,f,0.000309576
I,f,0.0003197
I,f,0.000329427
I,f,0.000338756
I,f,0.000347689
I,f,0.000356225
I,f,0.000364364
I,f,0.000372106
I,f,0.000379451
I,f,0.000386398
I,f,0.000392949
I,f,0.000399103
I,f,0.00040486
I,f,0.00041022
I,f,0.000415182
I,f,0.000419748
I,f,0.000423917
I,f,0.000427688
I,f,0.000431063
I,f,0.00043404
I,f,0.000436621
I,f,0.000438805
I,f,0.000440591
I,f,0.000441981
I,f,0.000442973
I,f,0.000443569
I,f,0.000443767
I,f,0.000443569
I,f,0.000442973
I,f,0.000441981
I,f,0.000440591
I,f,0.000438805
I,f,0.000436621
I,f,0.00043404
I,f,0.000431063
I,f,0.000427688
I,f,0.000423917
I,f,0.000419748
I,f,0.000415182
I,f,0.00041022
I,f,0.00040486
I,f,0.000399103
I,f,0.000392949
I,f,0.000386398
I,f,0.000379451
I,f,0.000372106
I,f,0.000364364
I,f,0.000356225
I,f,0.000347689
I,f,0.000338756
I,f,0.000329427
I,f,0.0003197
I,f,0.000309576
I,f,0.000299055
I,f,0.000288137
I,f,0.000276822
I,f,0.00026511
I,f,0.000253001
I,f,0.000240495
I,f,0.000227592
I,f,0.000214292
I,f,0.000200595
I,f,0.000186501
I,f,0.000172009
I,f,0.000157121
I,f,0.000141836
I,f,0.000126154
I,f,0.000110075
I,f,9.35987e-05
I,f,7.67255e-05
I,f,5.94553e-05
I,f,4.1788e-05
I,f,2.37238e-05
I,f,5.26249e-06
I,f,0
I,f,0
I,f,1.77416e-05
I,f,3.58058e-05
I,f,5.34731e-05
I,f,7.07433e-05
I,f,8.76165e-05
I,f,0.000104093
I,f,0.000120172
I,f,0.000135854
I,f,0.000151139
I,f,0.000166027
I,f,0.000180518
I,f,0.000194613
I,f,0.00020831
I,f,0.00022161
I,f,0.000234513
I,f,0.000247019
I,f,0.000259128
I,f,0.00027084
I,f,0.000282155
I,f,0.000293073
I,f,0.000303594
I,f,0.000313718
I,f,0.000323444
I,f,0.000332774
I,f,0.000341707
I,f,0.000350243
I,f,0.000358382
I,f,0.000366124
I,f,0.000373469
I,f,0.000380416
I,f,0.000386967
I,f,0.000393121
I,f,0.000398878
I,f,0.000404237
I,f,0.0004092
I,f,0.000413766
I,f,0.000417934
I,f,0.000421706
I,f,0.000425081
I,f,0.000428058
I,f,0.000430639
I,f,0.000432823
I,f,0.000434609
I,f,0.000435999
I,f,0.000436991
I,f,0.000437587
I,f,0.000437785
I,f,0.000437587
I,f,0.000436991
I,f,0.000435999
I,f,0.000434609
I,f,0.000432823
I,f,0.000430639
I,f,0.000428058
I,f,0.000425081
I,f,0.000421706
I,f,0.000417934
I,f,0.000413766
I,f,0.0004092
I,f,0.000404237
I,f,0.000398878
I,f,0.000393121
I,f,0.000386967
I,f,0.000380416
I,f,0.000373469
I,f,0.000366124
I,f,0.000358382
I,f,0.000350243
I,f,0.000341707
I,f,0.000332774
I,f,0.000323444
I,f,0.000313718
I,f,0.000303594
I,f,0.000293073
I,f,0.000282155
I,f,0.00027084
I,f,0.000259128
I,f,0.000247019
I,f,0.000234513
I,f,0.00022161
I,f,0.00020831
I,f,0.000194613
I,f,0.000180518
I,f,0.000166027
I,f,0.000151139
I,f,0.000135854
I,f,0.000120172
I,f,0.000104093
I,f,8.76165e-05
I,f,7.07433e-05
I,f,5.34731e-05
I,f,3.58058e-05
I,f,1.77416e-05
I,f,0
I,f,0
I,f,0
I,f,1.06718e-05
I,f,2.8736e-05
I,f,4.64033e-05
I,f,6.36735e-05
I,f,8.05467e-05
I,f,9.70229e-05
I,f,0.000113102
I,f,0.000128784
I,f,0.000144069
I,f,0.000158957
I,f,0.000173449
I,f,0.000187543
I,f,0.00020124
I,f,0.00021454
I,f,0.000227443
I,f,0.000239949
I,f,0.000252058
I,f,0.00026377
I,f,0.000275085
I,f,0.000286003
I,f,0.000296524
I,f,0.000306648
I,f,0.000316375
I,f,0.000325705
I,f,0.000334637
I,f,0.000343173
I,f,0.000351312
I,f,0.000359054
I,f,0.000366399
I,f,0.000373347
I,f,0.000379897
I,f,0.000386051
I,f,0.000391808
I,f,0.000397168
I,f,0.00040213
I,f,0.000406696
I,f,0.000410865
I,f,0.000414636
I,f,0.000418011
I,f,0.000420989
I,f,0.000423569
I,f,0.000425753
I,f,0.000427539
I,f,0.000428929
I,f,0.000429921
I,f,0.000430517
I,f,0.000430715
I,f,0.000430517
I,f,0.000429921
I,f,0.000428929
I,f,0.000427539
I,f,0.000425753
I,f,0.000423569
I,f,0.000420989
I,f,0.000418011
I,f,0.000414636
I,f,0.000410865
I,f,0.000406696
I,f,0.00040213
I,f,0.000397168
I,f,0.000391808
I,f,0.000386051
I,f,0.000379897
I,f,0.000373347
I,f,0.000366399
I,f,0.000359054
I,f,0.000351312
I,f,0.000343173
I,f,0.000334637
I,f,0.000325705
I,f,0.000316375
I,f,0.000306648
I,f,0.000296524
I,f,0.000286003
I,f,0.000275085
I,f,0.00026377
I,f,0.000252058
I,f,0.000239949
I,f,0.000227443
I,f,0.00021454
I,f,0.00020124
I,f,0.000187543
I,f,0.000173449
I,f,0.000158957
I,f,0.000144069
I,f,0.000128784
I,f,0.000113102
I,f,9.70229e-05
I,f,8.05467e-05
I,f,6.36735e-05
I,f,4.64033e-05
I,f,2.8736e-05
I,f,1.06718e-05
I,f,0
I,f,0
I,f,0
I,f,2.51428e-06
I,f,2.05785e-05
I,f,3.82458e-05
I,f,5.5516e-05
I,f,7.23892e-05
I,f,8.88654e-05
I,f,0.000104945
I,f,0.000120627
I,f,0.000135912
I,f,0.0001508
I,f,0.000165291
I,f,0.000179385
I,f,0.000193082
I,f,0.000206382
I,f,0.000219285
I,f,0.000231791
I,f,0.0002439
I,f,0.000255612
I,f,0.000266927
I,f,0.000277845
I,f,0.000288366
I,f,0.00029849
I,f,0.000308217
I,f,0.000317547
I,f,0.00032648
I,f,0.000335016
I,f,0.000343155
I,f,0.000350896
I,f,0.000358241
I,f,0.000365189
I,f,0.00037174
I,f,0.000377894
I,f,0.00038365
I,f,0.00038901
I,f,0.000393973
I,f,0.000398538
I,f,0.000402707
I,f,0.000406479
I,f,0.000409853
I,f,0.000412831
I,f,0.000415412
I,f,0.000417595
I,f,0.000419382
I,f,0.000420771
I,f,0.000421764
I,f,0.000422359
I,f,0.000422558
I,f,0.000422359
I,f,0.000421764
I,f,0.000420771
I,f,0.000419382
I,f,0.000417595
I,f,0.000415412
I,f,0.000412831
I,f,0.000409853
I,f,0.000406479
I,f,0.000402707
I,f,0.000398538
I,f,0.000393973
I,f,0.00038901
I,f,0.00038365
I,f,0.000377894
I,f,0.00037174
I,f,0.000365189
I,f,0.000358241
I,f,0.000350896
I,f,0.000343155
I,f,0.000335016
I,f,0.00032648
I,f,0.000317547
I,f,0.000308217
I,f,0.00029849
I,f,0.000288366
I,f,0.000277845
I,f,0.000266927
I,f,0.000255612
I,f,0.0002439
I,f,0.000231791
I,f,0.000219285
I,f,0.000206382
I,f,0.000193082
I,f,0.000179385
I,f,0.000165291
I,f,0.0001508
I,f,0.000135912
I,f,0.000120627
I,f,0.000104945
I,f,8.88654e-05
I,f,7.23892e-05
I,f,5.5516e-05
I,f,3.82458e-05
I,f,2.05785e-05
I,f,2.51428e-06
I,f,0
I,f,0
I,f,0
I,f,0
I,f,1.13334e-05
I,f,2.90006e-05
I,f,4.62709e-05
I,f,6.31441e-05
I,f,7.96203e-05
I,f,9.56994e-05
I,f,0.000111382
I,f,0.000126667
I,f,0.000141555
I,f,0.000156046
I,f,0.00017014
I,f,0.000183837
I,f,0.000197137
I,f,0.00021004
I,f,0.000222546
I,f,0.000234655
I,f,0.000246367
I,f,0.000257682
I,f,0.0002686
I,f,0.000279121
I,f,0.000289245
I,f,0.000298972
I,f,0.000308302
I,f,0.000317235
I,f,0.000325771
I,f,0.000333909
I,f,0.000341651
I,f,0.000348996
I,f,0.000355944
I,f,0.000362495
I,f,0.000368648
I,f,0.000374405
I,f,0.000379765
I,f,0.000384728
I,f,0.000389293
I,f,0.000393462
I,f,0.000397234
I,f,0.000400608
I,f,0.000403586
I,f,0.000406166
I,f,0.00040835
I,f,0.000410137
I,f,0.000411526
I,f,0.000412519
I,f,0.000413114
I,f,0.000413313
I,f,0.000413114
I,f,0.000412519
I,f,0.000411526
I,f,0.000410137
I,f,0.00040835
I,f,0.000406166
I,f,0.000403586
I,f,0.000400608
I,f,0.000397234
I,f,0.000393462
I,f,0.000389293
I,f,0.000384728
I,f,0.000379765
I,f,0.000374405
I,f,0.000368648
I,f,0.000362495
I,f,0.000355944
I,f,0.000348996
I,f,0.000341651
I,f,0.000333909
I,f,0.000325771
I,f,0.000317235
I,f,0.000308302
I,f,0.000298972
I,f,0.000289245
I,f,0.000279121
I,f,0.0002686
I,f,0.000257682
I,f,0.000246367
I,f,0.000234655
I,f,0.000222546
I,f,0.00021004
I,f,0.000197137
I,f,0.000183837
I,f,0.00017014
I,f,0.000156046
I,f,0.000141555
I,f,0.000126667
I,f,0.000111382
I,f,9.56994e-05
I,f,7.96203e-05
I,f,6.31441e-05
I,f,4.62709e-05
I,f,2.90006e-05
I,f,1.13334e-05
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,1.00056e-06
I,f,1.86678e-05
I,f,3.5938e-05
I,f,5.28112e-05
I,f,6.92874e-05
I,f,8.53666e-05
I,f,0.000101049
I,f,0.000116334
I,f,0.000131222
I,f,0.000145713
I,f,0.000159807
I,f,0.000173504
I,f,0.000186804
I,f,0.000199707
I,f,0.000212213
I,f,0.000224322
I,f,0.000236034
I,f,0.000247349
I,f,0.000258267
I,f,0.000268788
I,f,0.000278912
I,f,0.000288639
I,f,0.000297969
I,f,0.000306902
I,f,0.000315438
I,f,0.000323577
I,f,0.000331318
I,f,0.000338663
I,f,0.000345611
I,f,0.000352162
I,f,0.000358316
I,f,0.000364072
I,f,0.000369432
I,f,0.000374395
I,f,0.00037896
I,f,0.000383129
I,f,0.000386901
I,f,0.000390275
I,f,0.000393253
I,f,0.000395834
I,f,0.000398017
I,f,0.000399804
I,f,0.000401193
I,f,0.000402186
I,f,0.000402781
I,f,0.00040298
I,f,0.000402781
I,f,0.000402186
I,f,0.000401193
I,f,0.000399804
I,f,0.000398017
I,f,0.000395834
I,f,0.000393253
I,f,0.000390275
I,f,0.000386901
I,f,0.000383129
I,f,0.00037896
I,f,0.000374395
I,f,0.000369432
I,f,0.000364072
I,f,0.000358316
I,f,0.000352162
I,f,0.000345611
I,f,0.000338663
I,f,0.000331318
I,f,0.000323577
I,f,0.000315438
I,f,0.000306902
I,f,0.000297969
I,f,0.000288639
I,f,0.000278912
I,f,0.000268788
I,f,0.000258267
I,f,0.000247349
I,f,0.000236034
I,f,0.000224322
I,f,0.000212213
I,f,0.000199707
I,f,0.000186804
I,f,0.000173504
I,f,0.000159807
I,f,0.000145713
I,f,0.000131222
I,f,0.000116334
I,f,0.000101049
I,f,8.53666e-05
I,f,6.92874e-05
I,f,5.28112e-05
I,f,3.5938e-05
I,f,1.86678e-05
I,f,1.00056e-06
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,7.24733e-06
I,f,2.45176e-05
I,f,4.13908e-05
I,f,5.78669e-05
I,f,7.39461e-05
I,f,8.96283e-05
I,f,0.000104913
I,f,0.000119802
I,f,0.000134293
I,f,0.000148387
I,f,0.000162084
I,f,0.000175384
I,f,0.000188287
I,f,0.000200793
I,f,0.000212902
I,f,0.000224614
I,f,0.000235929
I,f,0.000246847
I,f,0.000257368
I,f,0.000267492
I,f,0.000277219
I,f,0.000286549
I,f,0.000295481
I,f,0.000304017
I,f,0.000312156
I,f,0.000319898
I,f,0.000327243
I,f,0.000334191
I,f,0.000340741
I,f,0.000346895
I,f,0.000352652
I,f,0.000358012
I,f,0.000362974
I,f,0.00036754
I,f,0.000371709
I,f,0.00037548
I,f,0.000378855
I,f,0.000381833
I,f,0.000384413
I,f,0.000386597
I,f,0.000388383
I,f,0.000389773
I,f,0.000390765
I,f,0.000391361
I,f,0.000391559
I,f,0.000391361
I,f,0.000390765
I,f,0.000389773
I,f,0.000388383
I,f,0.000386597
I,f,0.000384413
I,f,0.000381833
I,f,0.000378855
I,f,0.00037548
I,f,0.000371709
I,f,0.00036754
I,f,0.000362974
I,f,0.000358012
I,f,0.000352652
I,f,0.000346895
I,f,0.000340741
I,f,0.000334191
I,f,0.000327243
I,f,0.000319898
I,f,0.000312156
I,f,0.000304017
I,f,0.000295481
I,f,0.000286549
I,f,0.000277219
I,f,0.000267492
I,f,0.000257368
I,f,0.000246847
I,f,0.000235929
I,f,0.000224614
I,f,0.000212902
I,f,0.000200793
I,f,0.000188287
I,f,0.000175384
I,f,0.000162084
I,f,0.000148387
I,f,0.000134293
I,f,0.000119802
I,f,0.000104913
I,f,8.96283e-05
I,f,7.39461e-05
I,f,5.78669e-05
I,f,4.13908e-05
I,f,2.45176e-05
I,f,7.24733e-06
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,0
I,f,1.20094e-05
I,f,2.88826e-05
I,f,4.53588e-05
I,f,6.1438e-05
I,f,7.71201e-05
I,f,9.24053e-05
I,f,0.000107293
I,f,0.000121785
I,f,0.000135879
I,f,0.000149576
I,f,0.000162876
I,f,0.000175779
I,f,0.000188285
I,f,0.000200394
I,f,0.000212106
I,f,0.000223421
I,f,0.000234339
I,f,0.00024486
I,f,0.000254984
I,f,0.000264711
I,f,0.00027404
I,f,0.000282973
I,f,0.000291509
I,f,0.000299648
